From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
UniRef50_A0A812XAH7	A0A812XAH7	unreviewed	A0A812XAH7_SYMPI	Reverse transcriptase domain-containing protein	SPIL2461_LOCUS20270	Symbiodinium pilosum (Dinoflagellate)	1334
UniRef50_A0A812XAI5	A0A812XAI5	unreviewed	A0A812XAI5_SYMPI	Helicase ATP-binding domain-containing protein	SPIL2461_LOCUS20771	Symbiodinium pilosum (Dinoflagellate)	761
UniRef50_A0A812XAL9	A0A812XAL9	unreviewed	A0A812XAL9_9DINO	Tyrosine specific protein phosphatases domain-containing protein	SLIN2456_LOCUS25780	Symbiodinium sp. CCMP2456	574
UniRef50_A0A812XAL9	A0A813ANT8	unreviewed	A0A813ANT8_9DINO	Tyrosine specific protein phosphatases domain-containing protein	SNEC2469_LOCUS28347	Symbiodinium necroappetens	537
UniRef50_A0A812XAL9	A0A812U125	unreviewed	A0A812U125_9DINO	Tyrosine specific protein phosphatases domain-containing protein	STRI2592_LOCUS28134	Symbiodinium sp. CCMP2592	544
UniRef50_A0A812XB04	A0A812XB04	unreviewed	A0A812XB04_9DINO	Uncharacterized protein	STRI2592_LOCUS36125	Symbiodinium sp. CCMP2592	1115
UniRef50_A0A812XB10	A0A812XB10	unreviewed	A0A812XB10_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS35594	Symbiodinium sp. CCMP2592	423
UniRef50_A0A812XB30	A0A812XB30	unreviewed	A0A812XB30_SYMMI	FH2 protein	FH2 SMIC04503_LOCUS24187	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	854
UniRef50_A0A812XB33	A0A812XB33	unreviewed	A0A812XB33_9DINO	Pol protein	Pol STRI2592_LOCUS36031	Symbiodinium sp. CCMP2592	7877
UniRef50_A0A812XB42	A0A812XB42	unreviewed	A0A812XB42_9DINO	Uncharacterized protein	SMICCKB8_LOCUS19922	Symbiodinium sp. KB8	916
UniRef50_A0A812XB46	A0A812XB46	unreviewed	A0A812XB46_SYMPI	CENP-V/GFA domain-containing protein	SPIL2461_LOCUS20611	Symbiodinium pilosum (Dinoflagellate)	404
UniRef50_A0A812XB53	A0A812XB53	unreviewed	A0A812XB53_9DINO	RE1 protein	RE1 SNEC2469_LOCUS20618	Symbiodinium necroappetens	1854
UniRef50_A0A812XBB2	A0A812XBB2	unreviewed	A0A812XBB2_9DINO	Uncharacterized protein	STRI2592_LOCUS36657	Symbiodinium sp. CCMP2592	1294
UniRef50_A0A812XBJ8	A0A812XBJ8	unreviewed	A0A812XBJ8_SYMMI	Response regulatory domain-containing protein	SMIC04503_LOCUS24233	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2095
UniRef50_A0A812XBM5	A0A812XBM5	unreviewed	A0A812XBM5_SYMMI	Integrase catalytic domain-containing protein	SMIC04503_LOCUS23766	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	367
UniRef50_A0A812XBN6	A0A812LG67	unreviewed	A0A812LG67_9DINO	RNase H type-1 domain-containing protein	STRI2592_LOCUS11251	Symbiodinium sp. CCMP2592	2861
UniRef50_A0A812XBN6	A0A812XBN6	unreviewed	A0A812XBN6_9DINO	Calmodulin	STRI2592_LOCUS36325	Symbiodinium sp. CCMP2592	3175
UniRef50_A0A812XBQ0	A0A812XBQ0	unreviewed	A0A812XBQ0_SYMPI	Uncharacterized protein	SPIL2461_LOCUS20843	Symbiodinium pilosum (Dinoflagellate)	360
UniRef50_A0A812XBT0	A0A812XBT0	unreviewed	A0A812XBT0_9DINO	Uncharacterized protein	SLIN2456_LOCUS25879	Symbiodinium sp. CCMP2456	1130
UniRef50_A0A812XBT0	A0A813CC44	unreviewed	A0A813CC44_9DINO	Uncharacterized protein	SNEC2469_LOCUS33932	Symbiodinium necroappetens	1113
UniRef50_A0A812XBT0	A0A812K182	unreviewed	A0A812K182_9DINO	Uncharacterized protein	STRI2592_LOCUS7954	Symbiodinium sp. CCMP2592	1122
UniRef50_A0A812XBY3	A0A812XBY3	unreviewed	A0A812XBY3_9DINO	Uncharacterized protein	STRI2592_LOCUS36708	Symbiodinium sp. CCMP2592	2194
UniRef50_A0A812XC55	A0A812XC55	unreviewed	A0A812XC55_9DINO	MGAM2 protein	MGAM2 STRI2592_LOCUS35681	Symbiodinium sp. CCMP2592	1382
UniRef50_A0A812XCB9	A0A812XCB9	unreviewed	A0A812XCB9_9DINO	URC1 protein	URC1 SLIN2456_LOCUS26462	Symbiodinium sp. CCMP2456	1812
UniRef50_A0A812XCD5	A0A812UQ73	unreviewed	A0A812UQ73_9DINO	GH16 domain-containing protein	SNEC2469_LOCUS16918	Symbiodinium necroappetens	68
UniRef50_A0A812XCD5	A0A812R7R1	unreviewed	A0A812R7R1_9DINO	Uncharacterized protein	SMICCKB8_LOCUS13699	Symbiodinium sp. KB8	926
UniRef50_A0A812XCD5	A0A1Q9EFI1	unreviewed	A0A1Q9EFI1_SYMMI	Putative endo-1,3(4)-beta-glucanase	AK812_SmicGene10599	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	769
UniRef50_A0A812XCD5	A0A1Q9EJP4	unreviewed	A0A1Q9EJP4_SYMMI	Uncharacterized protein	AK812_SmicGene8908	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	912
UniRef50_A0A812XCD5	A0A812XCD5	unreviewed	A0A812XCD5_SYMMI	GH16 domain-containing protein	SMIC04503_LOCUS23641	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	809
UniRef50_A0A812XCM8	A0A812GPX2	unreviewed	A0A812GPX2_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS1165 STRI2592_LOCUS37185	Symbiodinium sp. CCMP2592	516
UniRef50_A0A812XCM8	A0A812XCM8	unreviewed	A0A812XCM8_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS36388	Symbiodinium sp. CCMP2592	518
UniRef50_A0A812XCR8	A0A812TLB6	unreviewed	A0A812TLB6_9DINO	RE1 protein	RE1 STRI2592_LOCUS27768	Symbiodinium sp. CCMP2592	3098
UniRef50_A0A812XCR8	A0A812XCR8	unreviewed	A0A812XCR8_9DINO	RE1 protein	RE1 STRI2592_LOCUS36408	Symbiodinium sp. CCMP2592	3122
UniRef50_A0A812XCR8	A0A812YP85	unreviewed	A0A812YP85_9DINO	RE1 protein	RE1 STRI2592_LOCUS39903	Symbiodinium sp. CCMP2592	2730
UniRef50_A0A812XCU7	A0A812XCU7	unreviewed	A0A812XCU7_9DINO	Uncharacterized protein	STRI2592_LOCUS35732	Symbiodinium sp. CCMP2592	1511
UniRef50_A0A812XD14	A0A812XD14	unreviewed	A0A812XD14_9DINO	Uncharacterized protein	SNEC2469_LOCUS20929	Symbiodinium necroappetens	519
UniRef50_A0A812XD47	A0A812XD47	unreviewed	A0A812XD47_9DINO	Uncharacterized protein	STRI2592_LOCUS36432	Symbiodinium sp. CCMP2592	436
UniRef50_A0A812XDF0	A0A812XDF0	unreviewed	A0A812XDF0_9DINO	Tyrosine specific protein phosphatases domain-containing protein	STRI2592_LOCUS36466	Symbiodinium sp. CCMP2592	3298
UniRef50_A0A812XDH6	A0A812XDH6	unreviewed	A0A812XDH6_9DINO	RE2 protein	RE2 STRI2592_LOCUS36475	Symbiodinium sp. CCMP2592	1510
UniRef50_A0A812XDQ0	A0A812XDQ0	unreviewed	A0A812XDQ0_9DINO	NaCP60E protein	NaCP60E STRI2592_LOCUS36474	Symbiodinium sp. CCMP2592	369
UniRef50_A0A812XDY2	A0A813BJB4	unreviewed	A0A813BJB4_9DINO	Uncharacterized protein	SNEC2469_LOCUS30554	Symbiodinium necroappetens	252
UniRef50_A0A812XDY2	A0A812XDY2	unreviewed	A0A812XDY2_SYMPI	Uncharacterized protein	SPIL2461_LOCUS20864	Symbiodinium pilosum (Dinoflagellate)	301
UniRef50_A0A812XE08	A0A812XE08	unreviewed	A0A812XE08_9DINO	HhaIM protein	hhaIM SLIN2456_LOCUS26592	Symbiodinium sp. CCMP2456	246
UniRef50_A0A812XE08	A0A812Q491	unreviewed	A0A812Q491_SYMPI	Uncharacterized protein	SPIL2461_LOCUS9367	Symbiodinium pilosum (Dinoflagellate)	222
UniRef50_A0A812XE81	A0A812XE81	unreviewed	A0A812XE81_9DINO	VPS35B protein	VPS35B STRI2592_LOCUS36511	Symbiodinium sp. CCMP2592	4527
UniRef50_A0A812XEA2	A0A812XEA2	unreviewed	A0A812XEA2_9DINO	Uncharacterized protein	SLIN2456_LOCUS26593	Symbiodinium sp. CCMP2456	629
UniRef50_A0A812XEF0	A0A812XEF0	unreviewed	A0A812XEF0_9DINO	Apple domain-containing protein	STRI2592_LOCUS36529	Symbiodinium sp. CCMP2592	1872
UniRef50_A0A812XES5	A0A812XES5	unreviewed	A0A812XES5_SYMPI	C2H2-type domain-containing protein	SPIL2461_LOCUS20530	Symbiodinium pilosum (Dinoflagellate)	664
UniRef50_A0A812XF42	A0A812PA62	unreviewed	A0A812PA62_9DINO	Uncharacterized protein	STRI2592_LOCUS18701	Symbiodinium sp. CCMP2592	1699
UniRef50_A0A812XF42	A0A812XF42	unreviewed	A0A812XF42_9DINO	Uncharacterized protein	STRI2592_LOCUS36577	Symbiodinium sp. CCMP2592	2048
UniRef50_A0A812XFP0	A0A812XFP0	unreviewed	A0A812XFP0_9DINO	Uncharacterized protein	STRI2592_LOCUS36004	Symbiodinium sp. CCMP2592	1249
UniRef50_A0A812XFT6	A0A812XFT6	unreviewed	A0A812XFT6_9DINO	GIP protein	GIP SNEC2469_LOCUS20973	Symbiodinium necroappetens	696
UniRef50_A0A812XFV8	A0A812XFV8	unreviewed	A0A812XFV8_9DINO	Zinc-ribbon domain-containing protein	STRI2592_LOCUS36201	Symbiodinium sp. CCMP2592	368
UniRef50_A0A812XG95	A0A812XG95	unreviewed	A0A812XG95_SYMMI	Magnesium transporter MgtE	SMIC04503_LOCUS24204	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1241
UniRef50_A0A812XGG4	A0A812XGG4	unreviewed	A0A812XGG4_9DINO	Reverse transcriptase Ty1/copia-type domain-containing protein	SNEC2469_LOCUS20976	Symbiodinium necroappetens	622
UniRef50_A0A812XGG7	A0A812XGG7	unreviewed	A0A812XGG7_SYMMI	YuxG protein	yuxG SMIC04503_LOCUS24226	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	926
UniRef50_A0A812XGH0	A0A812XGH0	unreviewed	A0A812XGH0_9DINO	Uncharacterized protein	STRI2592_LOCUS36697	Symbiodinium sp. CCMP2592	1149
UniRef50_A0A812XGH8	A0A813AH70	unreviewed	A0A813AH70_SYMMI	Cbwd1 protein	Cbwd1 SMIC04503_LOCUS32327	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	471
UniRef50_A0A812XGH8	A0A812XGH8	unreviewed	A0A812XGH8_9DINO	Cbwd1 protein	Cbwd1 STRI2592_LOCUS36674	Symbiodinium sp. CCMP2592	426
UniRef50_A0A812XGK5	A0A812XGK5	unreviewed	A0A812XGK5_9DINO	Uncharacterized protein	STRI2592_LOCUS36306	Symbiodinium sp. CCMP2592	781
UniRef50_A0A812XGM2	A0A812XGM2	unreviewed	A0A812XGM2_9DINO	Uncharacterized protein	SNEC2469_LOCUS21253	Symbiodinium necroappetens	192
UniRef50_A0A812XGM7	A0A812XGM7	unreviewed	A0A812XGM7_SYMPI	C3H1-type domain-containing protein	SPIL2461_LOCUS20835	Symbiodinium pilosum (Dinoflagellate)	1761
UniRef50_A0A812XGP2	A0A812XGP2	unreviewed	A0A812XGP2_SYMMI	YbeY protein	ybeY SMIC04503_LOCUS23780	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	417
UniRef50_A0A812XH37	A0A812XH37	unreviewed	A0A812XH37_9DINO	RTase protein	RTase STRI2592_LOCUS36746	Symbiodinium sp. CCMP2592	1972
UniRef50_A0A812XHB9	A0A812XHB9	unreviewed	A0A812XHB9_9DINO	TY5A protein	TY5A SNEC2469_LOCUS21130	Symbiodinium necroappetens	1493
UniRef50_A0A812XHH4	A0A812XHH4	unreviewed	A0A812XHH4_9DINO	CofG protein	cofG SNEC2469_LOCUS21137	Symbiodinium necroappetens	356
UniRef50_A0A812XHH5	A0A813BSM1	unreviewed	A0A813BSM1_9DINO	RNase H type-1 domain-containing protein	SNEC2469_LOCUS31124	Symbiodinium necroappetens	2797
UniRef50_A0A812XHH5	A0A812NSD6	unreviewed	A0A812NSD6_SYMPI	Uncharacterized protein	SPIL2461_LOCUS7431	Symbiodinium pilosum (Dinoflagellate)	3015
UniRef50_A0A812XHH5	A0A812XHH5	unreviewed	A0A812XHH5_SYMPI	Uncharacterized protein	SPIL2461_LOCUS21081	Symbiodinium pilosum (Dinoflagellate)	3026
UniRef50_A0A812XHM5	A0A812Z9J3	unreviewed	A0A812Z9J3_9DINO	Uncharacterized protein	SLIN2456_LOCUS31202	Symbiodinium sp. CCMP2456	2110
UniRef50_A0A812XHM5	A0A812XHM5	unreviewed	A0A812XHM5_9DINO	Uncharacterized protein	STRI2592_LOCUS36793	Symbiodinium sp. CCMP2592	2134
UniRef50_A0A812XHN7	A0A812XHN7	unreviewed	A0A812XHN7_9DINO	Uncharacterized protein	SLIN2456_LOCUS26693	Symbiodinium sp. CCMP2456	767
UniRef50_A0A812XHX2	A0A812XHX2	unreviewed	A0A812XHX2_9DINO	PsiT2 protein	psiT2 SLIN2456_LOCUS26633	Symbiodinium sp. CCMP2456	760
UniRef50_A0A812XHX2	A0A813BMC1	unreviewed	A0A813BMC1_9DINO	PsiT2 protein	psiT2 SMICCKB8_LOCUS30335	Symbiodinium sp. KB8	724
UniRef50_A0A812XHX2	A0A812Y2P0	unreviewed	A0A812Y2P0_9DINO	PsiT2 protein	psiT2 STRI2592_LOCUS38361	Symbiodinium sp. CCMP2592	664
UniRef50_A0A812XI55	A0A812XI55	unreviewed	A0A812XI55_SYMMI	Pkd2 protein	pkd2 SMIC04503_LOCUS24138	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	499
UniRef50_A0A812XI55	A0A812UDV3	unreviewed	A0A812UDV3_9DINO	Pkd2 protein	pkd2 STRI2592_LOCUS29365	Symbiodinium sp. CCMP2592	442
UniRef50_A0A812XIH6	A0A812XIH6	unreviewed	A0A812XIH6_9DINO	CFDP2 protein	CFDP2 SNEC2469_LOCUS21617	Symbiodinium necroappetens	1087
UniRef50_A0A812XIL1	A0A812XIL1	unreviewed	A0A812XIL1_SYMMI	AgcS protein	agcS SMIC04503_LOCUS24266	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1208
UniRef50_A0A812XIM2	A0A812XIM2	unreviewed	A0A812XIM2_SYMMI	ManB protein	manB SMIC04503_LOCUS24268	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	705
UniRef50_A0A812XIP3	A0A812XIP3	unreviewed	A0A812XIP3_SYMMI	Protein ApaG (EC 3.6.1.41) (EC 4.2.1.17) (Ap4A hydrolase) (Diadenosine 5',5'''-P1,P4-tetraphosphate pyrophosphohydrolase) (Diadenosine tetraphosphatase)	lptD SMIC04503_LOCUS24273	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	3775
UniRef50_A0A812XIT1	A0A812MS93	unreviewed	A0A812MS93_9DINO	LAGLIDADG homing endonuclease	STRI2592_LOCUS15514 STRI2592_LOCUS21934	Symbiodinium sp. CCMP2592	239
UniRef50_A0A812XIT1	A0A812V796	unreviewed	A0A812V796_9DINO	LAGLIDADG homing endonuclease	STRI2592_LOCUS31168	Symbiodinium sp. CCMP2592	239
UniRef50_A0A812XIT1	A0A812XIT1	unreviewed	A0A812XIT1_9DINO	LAGLIDADG homing endonuclease	STRI2592_LOCUS37296	Symbiodinium sp. CCMP2592	249
UniRef50_A0A812XIT1	A0A812UP52	unreviewed	A0A812UP52_9DINO	Uncharacterized protein	SNAT2548_LOCUS10093 SNAT2548_LOCUS33600	Symbiodinium natans	221
UniRef50_A0A812XIT9	A0A812UY45	unreviewed	A0A812UY45_9DINO	CARNS1 protein	CARNS1 SNEC2469_LOCUS16973	Symbiodinium necroappetens	679
UniRef50_A0A812XIT9	A0A1Q9C5Y0	unreviewed	A0A1Q9C5Y0_SYMMI	Carnosine synthase 1	CARNS1 AK812_SmicGene41504	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1280
UniRef50_A0A812XIT9	A0A812XIT9	unreviewed	A0A812XIT9_9DINO	CARNS1 protein	CARNS1 STRI2592_LOCUS36464	Symbiodinium sp. CCMP2592	1116
UniRef50_A0A812XIY3	A0A812XIY3	unreviewed	A0A812XIY3_SYMMI	magnesium chelatase (EC 6.6.1.1)	yeaC SMIC04503_LOCUS24073	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	858
UniRef50_A0A812XJ00	A0A812XJ00	unreviewed	A0A812XJ00_SYMMI	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial [Cleaved into: Arginine biosynthesis bifunctional protein ArgJ alpha chain; Arginine biosynthesis bifunctional protein ArgJ beta chain] [Includes: Glutamate N-acetyltransferase (GAT) (EC 2.3.1.35) (Ornithine acetyltransferase) (OATase) (Ornithine transacetylase); Amino-acid acetyltransferase (EC 2.3.1.1) (N-acetylglutamate synthase) (AGS)]	secA SMIC04503_LOCUS24196	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1603
UniRef50_A0A812XJ09	A0A812XJ09	unreviewed	A0A812XJ09_9DINO	Ribonuclease II/R domain-containing protein	SLIN2456_LOCUS26345	Symbiodinium sp. CCMP2456	2204
UniRef50_A0A812XJ09	A0A813AC59	unreviewed	A0A813AC59_9DINO	ML2 protein	ML2 SNEC2469_LOCUS27360	Symbiodinium necroappetens	70
UniRef50_A0A812XJ09	A0A813BNH3	unreviewed	A0A813BNH3_9DINO	NAM7 protein	NAM7 SNEC2469_LOCUS31230	Symbiodinium necroappetens	313
UniRef50_A0A812XJ09	A0A812QCV5	unreviewed	A0A812QCV5_9DINO	Upf1 protein	Upf1 SNAT2548_LOCUS20731	Symbiodinium natans	2603
UniRef50_A0A812XJ28	A0A812XJ28	unreviewed	A0A812XJ28_9DINO	SMYD2 protein	SMYD2 SNEC2469_LOCUS21221	Symbiodinium necroappetens	1109
UniRef50_A0A812XJ51	A0A812XJ51	unreviewed	A0A812XJ51_SYMPI	GDCSH protein	GDCSH SPIL2461_LOCUS20979	Symbiodinium pilosum (Dinoflagellate)	1023
UniRef50_A0A812XJJ1	A0A812XJJ1	unreviewed	A0A812XJJ1_9DINO	SAP domain-containing protein	STRI2592_LOCUS36791	Symbiodinium sp. CCMP2592	7557
UniRef50_A0A812XJK9	A0A1Q9CGD7	unreviewed	A0A1Q9CGD7_SYMMI	Uncharacterized protein	AK812_SmicGene37412	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1783
UniRef50_A0A812XJK9	A0A812IER8	unreviewed	A0A812IER8_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS4210	Symbiodinium sp. CCMP2592	1674
UniRef50_A0A812XJK9	A0A812JV53	unreviewed	A0A812JV53_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS7204	Symbiodinium sp. CCMP2592	1534
UniRef50_A0A812XJK9	A0A812LGH1	unreviewed	A0A812LGH1_9DINO	Uncharacterized protein	STRI2592_LOCUS11935	Symbiodinium sp. CCMP2592	1664
UniRef50_A0A812XJK9	A0A812N396	unreviewed	A0A812N396_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS15948	Symbiodinium sp. CCMP2592	1753
UniRef50_A0A812XJK9	A0A812PJC4	unreviewed	A0A812PJC4_9DINO	Uncharacterized protein	STRI2592_LOCUS19326	Symbiodinium sp. CCMP2592	1664
UniRef50_A0A812XJK9	A0A812VL87	unreviewed	A0A812VL87_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS32247	Symbiodinium sp. CCMP2592	1595
UniRef50_A0A812XJK9	A0A812W4G1	unreviewed	A0A812W4G1_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS32744	Symbiodinium sp. CCMP2592	1999
UniRef50_A0A812XJK9	A0A812WT46	unreviewed	A0A812WT46_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS34858	Symbiodinium sp. CCMP2592	1788
UniRef50_A0A812XJK9	A0A812XJK9	unreviewed	A0A812XJK9_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS36922	Symbiodinium sp. CCMP2592	2010
UniRef50_A0A812XJK9	A0A812ZIH6	unreviewed	A0A812ZIH6_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS43360	Symbiodinium sp. CCMP2592	1638
UniRef50_A0A812XJP1	A0A812XJP1	unreviewed	A0A812XJP1_9DINO	RfbB1 protein	rfbB1 SNEC2469_LOCUS21388	Symbiodinium necroappetens	2284
UniRef50_A0A812XJR7	A0A812XJR7	unreviewed	A0A812XJR7_9DINO	Uncharacterized protein	SLIN2456_LOCUS26922	Symbiodinium sp. CCMP2456	798
UniRef50_A0A812XJT1	A0A812XJT1	unreviewed	A0A812XJT1_SYMMI	Uncharacterized protein	SMIC04503_LOCUS23974	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2022
UniRef50_A0A812XJV8	A0A812XJV8	unreviewed	A0A812XJV8_9DINO	EF-hand domain-containing protein	SLIN2456_LOCUS26614	Symbiodinium sp. CCMP2456	848
UniRef50_A0A812XJX3	A0A812XJX3	unreviewed	A0A812XJX3_9DINO	GB210 protein	GB210 SNEC2469_LOCUS21164	Symbiodinium necroappetens	3302
UniRef50_A0A812XK30	A0A812XK30	unreviewed	A0A812XK30_9DINO	Reverse transcriptase domain-containing protein	SMICCKB8_LOCUS20269	Symbiodinium sp. KB8	470
UniRef50_A0A812XK30	A0A1Q9C1V8	unreviewed	A0A1Q9C1V8_SYMMI	RNase H type-1 domain-containing protein	AK812_SmicGene43096	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	534
UniRef50_A0A812XK30	A0A812UZK5	unreviewed	A0A812UZK5_SYMMI	Reverse transcriptase domain-containing protein	SMIC04503_LOCUS19387	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	470
UniRef50_A0A812XK79	A0A812XK79	unreviewed	A0A812XK79_9DINO	Tyr recombinase domain-containing protein	STRI2592_LOCUS36389	Symbiodinium sp. CCMP2592	3581
UniRef50_A0A812XKJ1	A0A812XKJ1	unreviewed	A0A812XKJ1_SYMPI	Integrase catalytic domain-containing protein	SPIL2461_LOCUS21057	Symbiodinium pilosum (Dinoflagellate)	3090
UniRef50_A0A812XKK5	A0A812XKK5	unreviewed	A0A812XKK5_9DINO	phosphoribosylaminoimidazole carboxylase (EC 4.1.1.21)	SNEC2469_LOCUS21431	Symbiodinium necroappetens	1071
UniRef50_A0A812XKM2	A0A812XKM2	unreviewed	A0A812XKM2_9DINO	Uncharacterized protein	STRI2592_LOCUS36433	Symbiodinium sp. CCMP2592	144
UniRef50_A0A812XKN8	A0A812R5Z7	unreviewed	A0A812R5Z7_9DINO	RE1 protein	RE1 STRI2592_LOCUS22677	Symbiodinium sp. CCMP2592	2610
UniRef50_A0A812XKN8	A0A812RRU4	unreviewed	A0A812RRU4_9DINO	RE1 protein	RE1 STRI2592_LOCUS23943	Symbiodinium sp. CCMP2592	2926
UniRef50_A0A812XKN8	A0A812XKN8	unreviewed	A0A812XKN8_9DINO	Serine/threonine-protein phosphatase (EC 3.1.3.16)	Ppp5c STRI2592_LOCUS37000	Symbiodinium sp. CCMP2592	3053
UniRef50_A0A812XKN8	A0A812YYU0	unreviewed	A0A812YYU0_9DINO	RE1 protein	RE1 STRI2592_LOCUS41044	Symbiodinium sp. CCMP2592	2495
UniRef50_A0A812XL06	A0A812XL06	unreviewed	A0A812XL06_9DINO	Uncharacterized protein	SLIN2456_LOCUS27031	Symbiodinium sp. CCMP2456	2701
UniRef50_A0A812XL15	A0A812XL15	unreviewed	A0A812XL15_9DINO	C3H1-type domain-containing protein	STRI2592_LOCUS37454	Symbiodinium sp. CCMP2592	1330
UniRef50_A0A812XL35	A0A812IML5	unreviewed	A0A812IML5_9DINO	Uncharacterized protein	SMICCKB8_LOCUS2561	Symbiodinium sp. KB8	1709
UniRef50_A0A812XL35	A0A812XL35	unreviewed	A0A812XL35_SYMMI	Uncharacterized protein	SMIC04503_LOCUS24475	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2059
UniRef50_A0A812XL51	A0A812XL51	unreviewed	A0A812XL51_SYMPI	NLRC3 protein	NLRC3 SPIL2461_LOCUS21103	Symbiodinium pilosum (Dinoflagellate)	833
UniRef50_A0A812XL97	A0A812XL97	unreviewed	A0A812XL97_9DINO	Reverse transcriptase domain-containing protein	SMICCKB8_LOCUS20013	Symbiodinium sp. KB8	980
UniRef50_A0A812XLA7	A0A812XLA7	unreviewed	A0A812XLA7_9DINO	Ubiquitin-like protease family profile domain-containing protein	STRI2592_LOCUS36669	Symbiodinium sp. CCMP2592	2834
UniRef50_A0A812XLJ0	A0A812XLJ0	unreviewed	A0A812XLJ0_9DINO	Uncharacterized protein	SLIN2456_LOCUS27411	Symbiodinium sp. CCMP2456	223
UniRef50_A0A812XLJ0	A0A812ZWE9	unreviewed	A0A812ZWE9_9DINO	Uncharacterized protein	SNEC2469_LOCUS25800	Symbiodinium necroappetens	223
UniRef50_A0A812XLJ0	A0A812M0Z8	unreviewed	A0A812M0Z8_9DINO	DNA (cytosine-5-)-methyltransferase	SMICCKB8_LOCUS7167	Symbiodinium sp. KB8	223
UniRef50_A0A812XLJ0	A0A1Q9DXA1	unreviewed	A0A1Q9DXA1_SYMMI	Uncharacterized protein	AK812_SmicGene17615 AK812_SmicGene46713 SMIC04503_LOCUS6538	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	223
UniRef50_A0A812XLJ0	A0A812LXS5	unreviewed	A0A812LXS5_9DINO	Uncharacterized protein	STRI2592_LOCUS12432 STRI2592_LOCUS25319	Symbiodinium sp. CCMP2592	205
UniRef50_A0A812XLK2	A0A812XLK2	unreviewed	A0A812XLK2_9DINO	Uncharacterized protein	SNEC2469_LOCUS21084	Symbiodinium necroappetens	437
UniRef50_A0A812XLK4	A0A812XLK4	unreviewed	A0A812XLK4_SYMPI	Uncharacterized protein	SPIL2461_LOCUS21379	Symbiodinium pilosum (Dinoflagellate)	686
UniRef50_A0A812XLN6	A0A812JFG9	unreviewed	A0A812JFG9_9DINO	Uncharacterized protein	STRI2592_LOCUS6131	Symbiodinium sp. CCMP2592	896
UniRef50_A0A812XLN6	A0A812LSQ0	unreviewed	A0A812LSQ0_9DINO	Uncharacterized protein	STRI2592_LOCUS12035	Symbiodinium sp. CCMP2592	1089
UniRef50_A0A812XLN6	A0A812PK71	unreviewed	A0A812PK71_9DINO	Uncharacterized protein	STRI2592_LOCUS18865	Symbiodinium sp. CCMP2592	1024
UniRef50_A0A812XLN6	A0A812UW12	unreviewed	A0A812UW12_9DINO	Uncharacterized protein	STRI2592_LOCUS30300	Symbiodinium sp. CCMP2592	1094
UniRef50_A0A812XLN6	A0A812XLN6	unreviewed	A0A812XLN6_9DINO	Uncharacterized protein	STRI2592_LOCUS36448	Symbiodinium sp. CCMP2592	1102
UniRef50_A0A812XLN6	A0A812YKS7	unreviewed	A0A812YKS7_9DINO	Uncharacterized protein	STRI2592_LOCUS39691	Symbiodinium sp. CCMP2592	1034
