From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
UniRef50_A0A812XY53	A0A812XY53	unreviewed	A0A812XY53_9DINO	HTH gntR-type domain-containing protein	SMICCKB8_LOCUS20529	Symbiodinium sp. KB8	537
UniRef50_A0A812XY62	A0A812XY62	unreviewed	A0A812XY62_9DINO	Uncharacterized protein	STRI2592_LOCUS37643	Symbiodinium sp. CCMP2592	129
UniRef50_A0A812XYA5	A0A812XYA5	unreviewed	A0A812XYA5_9DINO	LpxI protein	lpxI STRI2592_LOCUS37654	Symbiodinium sp. CCMP2592	1531
UniRef50_A0A812XYH3	A0A812XYH3	unreviewed	A0A812XYH3_9DINO	Uncharacterized protein	STRI2592_LOCUS37877	Symbiodinium sp. CCMP2592	1117
UniRef50_A0A812XYJ0	A0A812XYJ0	unreviewed	A0A812XYJ0_9DINO	GroL protein	groL STRI2592_LOCUS37882	Symbiodinium sp. CCMP2592	2874
UniRef50_A0A812XYQ7	A0A812J128	unreviewed	A0A812J128_9DINO	2-dehydro-3-deoxy-phosphogluconate aldolase (EC 4.1.2.14)	eda SMICCKB8_LOCUS2758	Symbiodinium sp. KB8	1275
UniRef50_A0A812XYQ7	A0A812XYQ7	unreviewed	A0A812XYQ7_SYMMI	2-dehydro-3-deoxy-phosphogluconate aldolase (EC 4.1.2.14)	eda SMIC04503_LOCUS24741	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1487
UniRef50_A0A812XYS2	A0A812XYS2	unreviewed	A0A812XYS2_9DINO	CysA protein	cysA STRI2592_LOCUS37901	Symbiodinium sp. CCMP2592	862
UniRef50_A0A812XYU2	A0A812XYU2	unreviewed	A0A812XYU2_9DINO	Uncharacterized protein	STRI2592_LOCUS38472	Symbiodinium sp. CCMP2592	1197
UniRef50_A0A812XYZ6	A0A812XYZ6	unreviewed	A0A812XYZ6_9DINO	Queuine tRNA-ribosyltransferase catalytic subunit 1 (EC 2.4.2.64) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	proS STRI2592_LOCUS37918	Symbiodinium sp. CCMP2592	4487
UniRef50_A0A812XZ15	A0A812XZ15	unreviewed	A0A812XZ15_9DINO	YbaR protein	ybaR STRI2592_LOCUS38060	Symbiodinium sp. CCMP2592	1666
UniRef50_A0A812XZL0	A0A812XZL0	unreviewed	A0A812XZL0_SYMPI	Vps10 protein	vps10 SPIL2461_LOCUS21867	Symbiodinium pilosum (Dinoflagellate)	290
UniRef50_A0A812XZL8	A0A812XZL8	unreviewed	A0A812XZL8_9DINO	30S ribosomal protein S3, chloroplastic	rplB STRI2592_LOCUS37842	Symbiodinium sp. CCMP2592	1199
UniRef50_A0A812XZN5	A0A812XZN5	unreviewed	A0A812XZN5_9DINO	Probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein tsaD) (tRNA threonylcarbamoyladenosine biosynthesis protein tsaD)	tsaD STRI2592_LOCUS37969	Symbiodinium sp. CCMP2592	835
UniRef50_A0A812Y012	A0A812Y012	unreviewed	A0A812Y012_9DINO	LptB protein	lptB STRI2592_LOCUS38086	Symbiodinium sp. CCMP2592	2055
UniRef50_A0A812Y085	A0A812Y085	unreviewed	A0A812Y085_9DINO	tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)	lpxK STRI2592_LOCUS37826	Symbiodinium sp. CCMP2592	427
UniRef50_A0A812Y0D3	A0A812Y0D3	unreviewed	A0A812Y0D3_9DINO	RplC protein	rplC STRI2592_LOCUS37841	Symbiodinium sp. CCMP2592	452
UniRef50_A0A812Y0I7	A0A812Y0I7	unreviewed	A0A812Y0I7_SYMMI	Histidine kinase domain-containing protein	SMIC04503_LOCUS25207	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	401
UniRef50_A0A812Y0N6	A0A812Y0N6	unreviewed	A0A812Y0N6_SYMPI	MmpL11 protein	mmpL11 SPIL2461_LOCUS22548	Symbiodinium pilosum (Dinoflagellate)	275
UniRef50_A0A812Y0T2	A0A812Y0T2	unreviewed	A0A812Y0T2_9DINO	Integrase catalytic domain-containing protein	SLIN2456_LOCUS27997	Symbiodinium sp. CCMP2456	1028
UniRef50_A0A812Y0T2	A0A1Q9CAX2	unreviewed	A0A1Q9CAX2_SYMMI	Reverse transcriptase Ty1/copia-type domain-containing protein	AK812_SmicGene39554	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	874
UniRef50_A0A812Y0X5	A0A812Y0X5	unreviewed	A0A812Y0X5_SYMMI	FixN protein	fixN SMIC04503_LOCUS25101	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	956
UniRef50_A0A812Y106	A0A812Y106	unreviewed	A0A812Y106_9DINO	Pol protein	Pol STRI2592_LOCUS38214	Symbiodinium sp. CCMP2592	1470
UniRef50_A0A812Y1Q0	A0A812Y1Q0	unreviewed	A0A812Y1Q0_9DINO	CtaD protein	ctaD STRI2592_LOCUS37773	Symbiodinium sp. CCMP2592	3400
UniRef50_A0A812Y1Q9	A0A812Y1Q9	unreviewed	A0A812Y1Q9_9DINO	Gap1 protein	gap1 STRI2592_LOCUS37955	Symbiodinium sp. CCMP2592	661
UniRef50_A0A812Y1Z8	A0A812VKL2	unreviewed	A0A812VKL2_9DINO	Uncharacterized protein	STRI2592_LOCUS31416	Symbiodinium sp. CCMP2592	692
UniRef50_A0A812Y1Z8	A0A812Y1Z8	unreviewed	A0A812Y1Z8_9DINO	USP domain-containing protein	STRI2592_LOCUS38339	Symbiodinium sp. CCMP2592	597
UniRef50_A0A812Y2E4	A0A812Y2E4	unreviewed	A0A812Y2E4_SYMPI	PCSK5 protein	PCSK5 SPIL2461_LOCUS22638	Symbiodinium pilosum (Dinoflagellate)	1828
UniRef50_A0A812Y2Q7	A0A812Y2Q7	unreviewed	A0A812Y2Q7_9DINO	MntB protein	mntB STRI2592_LOCUS37864	Symbiodinium sp. CCMP2592	1387
UniRef50_A0A812Y2T9	A0A812Y2T9	unreviewed	A0A812Y2T9_SYMPI	GRINA protein	GRINA SPIL2461_LOCUS22079	Symbiodinium pilosum (Dinoflagellate)	473
UniRef50_A0A812Y2X7	A0A812Y2X7	unreviewed	A0A812Y2X7_9DINO	RNA-dependent RNA polymerase (EC 2.7.7.48)	HERC1 SMICCKB8_LOCUS20801	Symbiodinium sp. KB8	231
UniRef50_A0A812Y2X7	A0A812T067	unreviewed	A0A812T067_SYMMI	RNA-dependent RNA polymerase (EC 2.7.7.48)	HERC1 SMIC04503_LOCUS15354	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	218
UniRef50_A0A812Y338	A0A812Y338	unreviewed	A0A812Y338_9DINO	Probable transcriptional regulator ycf27 (OmpR-like protein)	ggt STRI2592_LOCUS38141	Symbiodinium sp. CCMP2592	3706
UniRef50_A0A812Y3E2	A0A812Y3E2	unreviewed	A0A812Y3E2_SYMPI	Uncharacterized protein	SPIL2461_LOCUS21913	Symbiodinium pilosum (Dinoflagellate)	393
UniRef50_A0A812Y3G7	A0A812Y3G7	unreviewed	A0A812Y3G7_9DINO	GMP synthase (glutamine-hydrolyzing) (EC 6.3.5.2) (Glutamine amidotransferase)	guaA SNEC2469_LOCUS22135	Symbiodinium necroappetens	2952
UniRef50_A0A812Y3K0	A0A812Y3K0	unreviewed	A0A812Y3K0_9DINO	PilT protein	pilT STRI2592_LOCUS38001	Symbiodinium sp. CCMP2592	963
UniRef50_A0A812Y3S5	A0A812UVQ2	unreviewed	A0A812UVQ2_9DINO	Uncharacterized protein	SLIN2456_LOCUS20300	Symbiodinium sp. CCMP2456	697
UniRef50_A0A812Y3S5	A0A813C6Y3	unreviewed	A0A813C6Y3_9DINO	Transmembrane protein	SMICCKB8_LOCUS34485	Symbiodinium sp. KB8	483
UniRef50_A0A812Y3S5	A0A1Q9F4B5	unreviewed	A0A1Q9F4B5_SYMMI	Uncharacterized protein	AK812_SmicGene1350 SMIC04503_LOCUS30949	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	763
UniRef50_A0A812Y3S5	A0A812Y3S5	unreviewed	A0A812Y3S5_9DINO	Uncharacterized protein	STRI2592_LOCUS38166	Symbiodinium sp. CCMP2592	761
UniRef50_A0A812Y3X8	A0A812Y3X8	unreviewed	A0A812Y3X8_9DINO	2'-phosphotransferase (EC 2.7.1.160)	Trpt1 SNEC2469_LOCUS22053	Symbiodinium necroappetens	1403
UniRef50_A0A812Y3X8	A0A812YP25	unreviewed	A0A812YP25_9DINO	Tyr recombinase domain-containing protein	SNEC2469_LOCUS23186	Symbiodinium necroappetens	1521
UniRef50_A0A812Y412	A0A812Y412	unreviewed	A0A812Y412_9DINO	VCBS repeat-containing protein	STRI2592_LOCUS38044	Symbiodinium sp. CCMP2592	790
UniRef50_A0A812Y413	A0A812RQ30	unreviewed	A0A812RQ30_9DINO	Uncharacterized protein	STRI2592_LOCUS24024	Symbiodinium sp. CCMP2592	1528
UniRef50_A0A812Y413	A0A812Y413	unreviewed	A0A812Y413_9DINO	Uncharacterized protein	STRI2592_LOCUS38421	Symbiodinium sp. CCMP2592	1659
UniRef50_A0A812Y423	A0A812Y423	unreviewed	A0A812Y423_9DINO	ExoA protein	exoA SNEC2469_LOCUS22307	Symbiodinium necroappetens	814
UniRef50_A0A812Y4K0	A0A812Y4K0	unreviewed	A0A812Y4K0_SYMMI	Reverse transcriptase Ty1/copia-type domain-containing protein	SMIC04503_LOCUS25231	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	155
UniRef50_A0A812Y4P1	A0A812Y4P1	unreviewed	A0A812Y4P1_9DINO	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Undecaprenyl pyrophosphate phosphatase)	serA STRI2592_LOCUS38039	Symbiodinium sp. CCMP2592	704
UniRef50_A0A812Y4V9	A0A812Y4V9	unreviewed	A0A812Y4V9_9DINO	PRY3 protein	PRY3 STRI2592_LOCUS38271	Symbiodinium sp. CCMP2592	971
UniRef50_A0A812Y544	A0A812Y544	unreviewed	A0A812Y544_9DINO	glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	rfbB STRI2592_LOCUS38148	Symbiodinium sp. CCMP2592	3675
UniRef50_A0A812Y5G7	A0A812Y5G7	unreviewed	A0A812Y5G7_9DINO	Reverse transcriptase domain-containing protein	SLIN2456_LOCUS27912	Symbiodinium sp. CCMP2456	823
UniRef50_A0A812Y5P4	A0A812Y5P4	unreviewed	A0A812Y5P4_SYMPI	RE1 protein	RE1 SPIL2461_LOCUS22547	Symbiodinium pilosum (Dinoflagellate)	1534
UniRef50_A0A812Y5S6	A0A812Y5S6	unreviewed	A0A812Y5S6_9DINO	Reverse transcriptase domain-containing protein	SNEC2469_LOCUS22179	Symbiodinium necroappetens	647
UniRef50_A0A812Y5T2	A0A812Y5T2	unreviewed	A0A812Y5T2_9DINO	asparagine--tRNA ligase (EC 6.1.1.22)	asnS STRI2592_LOCUS38155	Symbiodinium sp. CCMP2592	833
UniRef50_A0A812Y5W4	A0A812Y5W4	unreviewed	A0A812Y5W4_9DINO	Top6B protein	top6B STRI2592_LOCUS37924	Symbiodinium sp. CCMP2592	2202
UniRef50_A0A812Y5Z1	A0A812Y5Z1	unreviewed	A0A812Y5Z1_9DINO	Reverse transcriptase domain-containing protein	SNEC2469_LOCUS22435	Symbiodinium necroappetens	1116
UniRef50_A0A812Y5Z1	A0A1Q9D180	unreviewed	A0A1Q9D180_SYMMI	Uncharacterized protein	AK812_SmicGene29665	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	952
UniRef50_A0A812Y5Z1	A0A812RPG5	unreviewed	A0A812RPG5_SYMMI	Reverse transcriptase domain-containing protein	SMIC04503_LOCUS13355	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1170
UniRef50_A0A812Y5Z9	A0A812Y5Z9	unreviewed	A0A812Y5Z9_SYMMI	Sulfatase N-terminal domain-containing protein	SMIC04503_LOCUS25278	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	428
UniRef50_A0A812Y6K7	A0A812Y6K7	unreviewed	A0A812Y6K7_SYMPI	WDR19 protein	WDR19 SPIL2461_LOCUS22517	Symbiodinium pilosum (Dinoflagellate)	1133
UniRef50_A0A812Y6K7	A0A812WST1	unreviewed	A0A812WST1_9DINO	WDR19 protein	WDR19 STRI2592_LOCUS34641	Symbiodinium sp. CCMP2592	1015
UniRef50_A0A812Y6U7	A0A812Y6U7	unreviewed	A0A812Y6U7_SYMMI	YqjF protein	yqjF SMIC04503_LOCUS25329	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	425
UniRef50_A0A812Y6V8	A0A812Y6V8	unreviewed	A0A812Y6V8_9DINO	Elavl2 protein	elavl2 SLIN2456_LOCUS28459	Symbiodinium sp. CCMP2456	492
UniRef50_A0A812Y6V8	A0A812VCV6	unreviewed	A0A812VCV6_9DINO	Elavl4 protein	Elavl4 SNEC2469_LOCUS17399	Symbiodinium necroappetens	490
UniRef50_A0A812Y6V8	A0A813D2H3	unreviewed	A0A813D2H3_9DINO	ELAVL1 protein	ELAVL1 SMICCKB8_LOCUS42052	Symbiodinium sp. KB8	492
UniRef50_A0A812Y6V8	A0A1Q9CWJ5	unreviewed	A0A1Q9CWJ5_SYMMI	ELAV-like protein 1 (ELAVL1 protein)	ELAVL1 AK812_SmicGene31553 SMIC04503_LOCUS1152	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	492
UniRef50_A0A812Y6V8	A0A812ZS95	unreviewed	A0A812ZS95_9DINO	ELAVL1 protein	ELAVL1 STRI2592_LOCUS44945	Symbiodinium sp. CCMP2592	484
UniRef50_A0A812Y6V8	A0A812GVJ7	unreviewed	A0A812GVJ7_9DINO	Elavl2 protein	elavl2 SNAT2548_LOCUS948	Symbiodinium natans	472
UniRef50_A0A812Y6X5	A0A812Y6X5	unreviewed	A0A812Y6X5_9DINO	Cyclic nucleotide-binding domain-containing protein	SLIN2456_LOCUS28374	Symbiodinium sp. CCMP2456	1120
UniRef50_A0A812Y776	A0A812Y776	unreviewed	A0A812Y776_9DINO	MurE1 protein	murE1 SMICCKB8_LOCUS20945	Symbiodinium sp. KB8	1150
UniRef50_A0A812Y7D9	A0A812Y7D9	unreviewed	A0A812Y7D9_9DINO	ANK3 protein	ANK3 STRI2592_LOCUS38323	Symbiodinium sp. CCMP2592	2293
UniRef50_A0A812Y7J6	A0A812Y7J6	unreviewed	A0A812Y7J6_SYMPI	TRAPPC11 protein	TRAPPC11 SPIL2461_LOCUS22349	Symbiodinium pilosum (Dinoflagellate)	1150
UniRef50_A0A812Y7R4	A0A812Y7R4	unreviewed	A0A812Y7R4_SYMPI	RECQL2 protein	RECQL2 SPIL2461_LOCUS22580	Symbiodinium pilosum (Dinoflagellate)	209
UniRef50_A0A812Y7V8	A0A812IMI7	unreviewed	A0A812IMI7_9DINO	Calmodulin	retm SLIN2456_LOCUS2490	Symbiodinium sp. CCMP2456	959
UniRef50_A0A812Y7V8	A0A812YUN6	unreviewed	A0A812YUN6_9DINO	Calmodulin	retm SNEC2469_LOCUS23473	Symbiodinium necroappetens	868
UniRef50_A0A812Y7V8	A0A812Y7V8	unreviewed	A0A812Y7V8_9DINO	Calmodulin	retm STRI2592_LOCUS39191	Symbiodinium sp. CCMP2592	1102
UniRef50_A0A812Y8D1	A0A812Y8D1	unreviewed	A0A812Y8D1_9DINO	DNAJC17 protein	DNAJC17 SNEC2469_LOCUS22302	Symbiodinium necroappetens	1094
UniRef50_A0A812Y8J4	A0A812Y8J4	unreviewed	A0A812Y8J4_9DINO	C3H1-type domain-containing protein	STRI2592_LOCUS38903	Symbiodinium sp. CCMP2592	1003
UniRef50_A0A812Y8J8	A0A812Y8J8	unreviewed	A0A812Y8J8_9DINO	TY5A protein	TY5A STRI2592_LOCUS38578	Symbiodinium sp. CCMP2592	1738
UniRef50_A0A812Y8K8	A0A812Y8K8	unreviewed	A0A812Y8K8_9DINO	GIP protein	GIP STRI2592_LOCUS38581	Symbiodinium sp. CCMP2592	2716
UniRef50_A0A812Y8M6	A0A812Y8M6	unreviewed	A0A812Y8M6_9DINO	methylmalonyl-CoA mutase (EC 5.4.99.2)	mcm SNEC2469_LOCUS22534	Symbiodinium necroappetens	1200
UniRef50_A0A812Y8X8	A0A812Y8X8	unreviewed	A0A812Y8X8_9DINO	Uncharacterized protein	SNEC2469_LOCUS22162	Symbiodinium necroappetens	437
UniRef50_A0A812Y9I6	A0A812Y9I6	unreviewed	A0A812Y9I6_SYMPI	GIP protein	GIP SPIL2461_LOCUS22779	Symbiodinium pilosum (Dinoflagellate)	1308
UniRef50_A0A812Y9P5	A0A812Y9P5	unreviewed	A0A812Y9P5_9DINO	P-type phospholipid transporter (EC 7.6.2.1)	DRS2 SLIN2456_LOCUS28253	Symbiodinium sp. CCMP2456	3978
UniRef50_A0A812Y9V9	A0A812Y9V9	unreviewed	A0A812Y9V9_9DINO	CobW C-terminal domain-containing protein	SLIN2456_LOCUS28239	Symbiodinium sp. CCMP2456	865
UniRef50_A0A812YA27	A0A812YA27	unreviewed	A0A812YA27_9DINO	C2H2-type domain-containing protein	STRI2592_LOCUS39378	Symbiodinium sp. CCMP2592	1391
UniRef50_A0A812YA44	A0A812YA44	unreviewed	A0A812YA44_9DINO	Reverse transcriptase RNase H-like domain-containing protein	STRI2592_LOCUS38536	Symbiodinium sp. CCMP2592	419
UniRef50_A0A812YA91	A0A812YA91	unreviewed	A0A812YA91_9DINO	Reverse transcriptase Ty1/copia-type domain-containing protein	SLIN2456_LOCUS28691	Symbiodinium sp. CCMP2456	710
UniRef50_A0A812YAB4	A0A812YAB4	unreviewed	A0A812YAB4_9DINO	RE2 protein	RE2 STRI2592_LOCUS38731	Symbiodinium sp. CCMP2592	2570
UniRef50_A0A812YAN6	A0A812YAN6	unreviewed	A0A812YAN6_9DINO	Uncharacterized protein	STRI2592_LOCUS38936	Symbiodinium sp. CCMP2592	225
UniRef50_A0A812YAN9	A0A812YAN9	unreviewed	A0A812YAN9_9DINO	Uncharacterized protein	SMICCKB8_LOCUS20881	Symbiodinium sp. KB8	1687
UniRef50_A0A812YAX7	A0A812YAX7	unreviewed	A0A812YAX7_9DINO	Uncharacterized protein	SNEC2469_LOCUS22635	Symbiodinium necroappetens	329
UniRef50_A0A812YAX7	A0A812ZAX2	unreviewed	A0A812ZAX2_9DINO	Uncharacterized protein	SMICCKB8_LOCUS22444	Symbiodinium sp. KB8	264
UniRef50_A0A812YB56	A0A812YB56	unreviewed	A0A812YB56_SYMMI	PstB protein	pstB SMIC04503_LOCUS25596	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	385
UniRef50_A0A812YBD5	A0A812YBD5	unreviewed	A0A812YBD5_9DINO	Pentatricopeptide repeat-containing protein, chloroplastic	SLIN2456_LOCUS28643	Symbiodinium sp. CCMP2456	1201
UniRef50_A0A812YBD5	A0A812M106	unreviewed	A0A812M106_9DINO	Chk1 protein	chk1 SMICCKB8_LOCUS7719	Symbiodinium sp. KB8	957
UniRef50_A0A812YBD5	A0A1Q9BQI8	unreviewed	A0A1Q9BQI8_SYMMI	Uncharacterized protein	AK812_SmicGene48006	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	240
UniRef50_A0A812YBD5	A0A812Q783	unreviewed	A0A812Q783_SYMMI	Uncharacterized protein	SMIC04503_LOCUS10527	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1173
UniRef50_A0A812YBM8	A0A812YBM8	unreviewed	A0A812YBM8_9DINO	Uncharacterized protein	SMICCKB8_LOCUS21231	Symbiodinium sp. KB8	716
UniRef50_A0A812YBQ1	A0A812YBQ1	unreviewed	A0A812YBQ1_9DINO	MDN1 protein	MDN1 SLIN2456_LOCUS28507	Symbiodinium sp. CCMP2456	832
UniRef50_A0A812YC33	A0A812YC33	unreviewed	A0A812YC33_SYMPI	Tyr recombinase domain-containing protein	SPIL2461_LOCUS22939	Symbiodinium pilosum (Dinoflagellate)	1084
UniRef50_A0A812YCP1	A0A812YCP1	unreviewed	A0A812YCP1_9DINO	Pol protein	pol STRI2592_LOCUS39592	Symbiodinium sp. CCMP2592	1418
UniRef50_A0A812YCT5	A0A812YCT5	unreviewed	A0A812YCT5_9DINO	ABC transporter ATP-binding protein	SMICCKB8_LOCUS21082	Symbiodinium sp. KB8	2504
UniRef50_A0A812YCV9	A0A812J2M1	unreviewed	A0A812J2M1_9DINO	Uncharacterized protein	SLIN2456_LOCUS2838	Symbiodinium sp. CCMP2456	365
UniRef50_A0A812YCV9	A0A812YCV9	unreviewed	A0A812YCV9_9DINO	Uncharacterized protein	SNEC2469_LOCUS22562	Symbiodinium necroappetens	365
UniRef50_A0A812YCY6	A0A812YAG9	unreviewed	A0A812YAG9_9DINO	SLC4A4 protein	SLC4A4 STRI2592_LOCUS38970	Symbiodinium sp. CCMP2592	1169
UniRef50_A0A812YCY6	A0A812YCY6	unreviewed	A0A812YCY6_9DINO	SLC4A4 protein	SLC4A4 STRI2592_LOCUS38967	Symbiodinium sp. CCMP2592	1361
UniRef50_A0A812YD89	A0A1Q9E0V5	unreviewed	A0A1Q9E0V5_SYMMI	BTB/POZ and MATH domain-containing protein 2	BPM2 AK812_SmicGene16232	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	932
UniRef50_A0A812YD89	A0A812YD89	unreviewed	A0A812YD89_SYMMI	BPM2 protein	BPM2 SMIC04503_LOCUS26009	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1087
UniRef50_A0A812YDC8	A0A812YDC8	unreviewed	A0A812YDC8_9DINO	Peptidase A2 domain-containing protein	STRI2592_LOCUS39159	Symbiodinium sp. CCMP2592	3038
UniRef50_A0A812YDG1	A0A812YDG1	unreviewed	A0A812YDG1_SYMMI	Na(+)-translocating NADH-quinone reductase subunit F (EC 7.2.1.1) (NQR complex subunit F) (NQR-1 subunit F)	carB SMIC04503_LOCUS25786	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1366
UniRef50_A0A812YDI1	A0A812V965	unreviewed	A0A812V965_9DINO	MKK3 protein	MKK3 STRI2592_LOCUS30483	Symbiodinium sp. CCMP2592	873
UniRef50_A0A812YDI1	A0A812YDI1	unreviewed	A0A812YDI1_9DINO	MKK3 protein	MKK3 STRI2592_LOCUS38560	Symbiodinium sp. CCMP2592	1071
UniRef50_A0A812YDR9	A0A812TK97	unreviewed	A0A812TK97_9DINO	Uncharacterized protein	SNEC2469_LOCUS15452	Symbiodinium necroappetens	536
UniRef50_A0A812YDR9	A0A812YDR9	unreviewed	A0A812YDR9_9DINO	Uncharacterized protein	STRI2592_LOCUS38878	Symbiodinium sp. CCMP2592	541
UniRef50_A0A812YDR9	A0A812RUR9	unreviewed	A0A812RUR9_9DINO	Uncharacterized protein	SNAT2548_LOCUS25202	Symbiodinium natans	527
UniRef50_A0A812YDS9	A0A812YDS9	unreviewed	A0A812YDS9_SYMPI	Uncharacterized protein	SPIL2461_LOCUS22734	Symbiodinium pilosum (Dinoflagellate)	578
UniRef50_A0A812YE27	A0A812YE27	unreviewed	A0A812YE27_9DINO	TrkA protein	trkA SMICCKB8_LOCUS21265	Symbiodinium sp. KB8	1128
UniRef50_A0A812YE77	A0A812YE77	unreviewed	A0A812YE77_SYMPI	Akr1 protein	akr1 SPIL2461_LOCUS23098	Symbiodinium pilosum (Dinoflagellate)	511
UniRef50_A0A812YE77	A0A812SQN0	unreviewed	A0A812SQN0_9DINO	Akr1 protein	akr1 SNAT2548_LOCUS27885	Symbiodinium natans	438
UniRef50_A0A812YEA5	A0A812JLM4	unreviewed	A0A812JLM4_9DINO	Retrovirus-related Pol polyprotein from transposon TNT 1-94	SLIN2456_LOCUS3399	Symbiodinium sp. CCMP2456	984
UniRef50_A0A812YEA5	A0A812JZG4	unreviewed	A0A812JZG4_9DINO	SAP domain-containing protein	SLIN2456_LOCUS4142	Symbiodinium sp. CCMP2456	988
UniRef50_A0A812YEA5	A0A812YEA5	unreviewed	A0A812YEA5_9DINO	CCHC-type domain-containing protein	SNEC2469_LOCUS22779	Symbiodinium necroappetens	956
UniRef50_A0A812YF84	A0A812XPD4	unreviewed	A0A812XPD4_9DINO	Pks2 protein	pks2 STRI2592_LOCUS36933	Symbiodinium sp. CCMP2592	2586
UniRef50_A0A812YF84	A0A812YF84	unreviewed	A0A812YF84_9DINO	Uncharacterized protein	STRI2592_LOCUS39481	Symbiodinium sp. CCMP2592	2192
UniRef50_A0A812YF84	A0A812ZK55	unreviewed	A0A812ZK55_9DINO	Uncharacterized protein	STRI2592_LOCUS43363	Symbiodinium sp. CCMP2592	2257
UniRef50_A0A812YFA3	A0A812YFA3	unreviewed	A0A812YFA3_9DINO	Uncharacterized protein	SNEC2469_LOCUS22694	Symbiodinium necroappetens	221
UniRef50_A0A812YFC0	A0A812SIT6	unreviewed	A0A812SIT6_9DINO	Tyr recombinase domain-containing protein	SNEC2469_LOCUS13441	Symbiodinium necroappetens	2631
UniRef50_A0A812YFC0	A0A812PMA2	unreviewed	A0A812PMA2_9DINO	Tyr recombinase domain-containing protein	SMICCKB8_LOCUS11811	Symbiodinium sp. KB8	2688
UniRef50_A0A812YFC0	A0A812QNH8	unreviewed	A0A812QNH8_9DINO	Tyr recombinase domain-containing protein	SMICCKB8_LOCUS13180	Symbiodinium sp. KB8	3097
UniRef50_A0A812YFC0	A0A1Q9DW19	unreviewed	A0A1Q9DW19_SYMMI	Tyr recombinase domain-containing protein	AK812_SmicGene18111	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	3808
UniRef50_A0A812YFC0	A0A1Q9E4Q1	unreviewed	A0A1Q9E4Q1_SYMMI	Tyr recombinase domain-containing protein	AK812_SmicGene14716	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	3264
UniRef50_A0A812YFC0	A0A1Q9EI06	unreviewed	A0A1Q9EI06_SYMMI	Uncharacterized protein	AK812_SmicGene9607	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	3195
UniRef50_A0A812YFC0	A0A1Q9F0M6	unreviewed	A0A1Q9F0M6_SYMMI	Tyr recombinase domain-containing protein	AK812_SmicGene2864	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	3059
UniRef50_A0A812YFC0	A0A812HT09	unreviewed	A0A812HT09_9DINO	Uncharacterized protein	STRI2592_LOCUS2255	Symbiodinium sp. CCMP2592	3274
UniRef50_A0A812YFC0	A0A812JFL2	unreviewed	A0A812JFL2_9DINO	Uncharacterized protein	STRI2592_LOCUS6569	Symbiodinium sp. CCMP2592	3019
UniRef50_A0A812YFC0	A0A812YFC0	unreviewed	A0A812YFC0_9DINO	Tyr recombinase domain-containing protein	STRI2592_LOCUS39375	Symbiodinium sp. CCMP2592	3131
UniRef50_A0A812YFK6	A0A812YFK6	unreviewed	A0A812YFK6_SYMMI	MetG protein	metG SMIC04503_LOCUS26328	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1910
UniRef50_A0A812YFQ7	A0A812YFQ7	unreviewed	A0A812YFQ7_9DINO	Uncharacterized protein	STRI2592_LOCUS39220	Symbiodinium sp. CCMP2592	442
UniRef50_A0A812YFQ7	A0A812ZV52	unreviewed	A0A812ZV52_9DINO	Uncharacterized protein	STRI2592_LOCUS12663 STRI2592_LOCUS45185	Symbiodinium sp. CCMP2592	442
